timestamp,state,wp_idx,heading_deg,target_heading_deg,rel_alt,vfr_alt,fwd_pwm,yaw_pwm,duration_left,zed_x,zed_y,zed_yaw_deg,cube_ax,cube_ay,cube_az,cube_gx,cube_gy,cube_gz,zed_ax,zed_ay,zed_az,zed_gx,zed_gy,zed_gz,ekf_x,ekf_y,ekf_z,ekf_yaw_deg,zed_fps,zed_diag
1787113075.129,DIVING,0,339.00,21.61,-0.14,-0.23,1500,1500,0.00,-1.643,-1.460,41.26,0.137,0.461,9.816,-0.064,0.018,-0.025,-9.783,0.209,0.148,0.027,0.009,-0.014,0.000,0.000,0.000,0.00,15.0,OK
1787113075.178,DIVING,0,339.00,21.61,-0.14,-0.23,1500,1500,0.00,-1.656,-1.440,41.68,0.137,0.461,9.816,-0.064,0.018,-0.025,-10.086,0.219,0.092,0.020,-0.007,0.004,0.000,0.000,0.000,0.00,15.0,OK
1787113075.228,DIVING,0,339.00,21.61,-0.14,-0.23,1500,1500,0.00,-1.643,-1.430,41.83,0.137,0.461,9.816,-0.064,0.018,-0.025,-9.881,0.231,0.133,0.030,-0.024,0.008,0.000,0.000,0.000,0.00,15.0,OK
1787113075.279,DIVING,0,339.00,21.61,-0.14,-0.23,1500,1500,0.00,-1.643,-1.430,41.83,0.137,0.461,9.816,-0.064,0.018,-0.025,-9.774,0.331,0.138,0.019,-0.024,0.033,0.000,0.000,0.000,0.00,15.0,OK
1787113075.328,DIVING,0,339.00,21.61,-0.14,-0.23,1500,1500,0.00,-1.632,-1.452,42.77,0.137,0.461,9.816,-0.064,0.018,-0.025,-9.962,0.257,0.152,0.017,-0.038,0.043,0.000,0.000,0.000,0.00,15.0,OK
1787113075.379,DIVING,0,339.00,21.61,-0.15,-0.23,1500,1500,0.00,-1.636,-1.469,43.41,-0.010,0.196,9.777,0.047,-0.037,-0.014,-9.628,0.352,0.098,0.018,-0.042,0.034,0.000,0.000,0.000,0.00,15.0,OK
1787113075.429,DIVING,0,339.00,21.61,-0.15,-0.23,1500,1500,0.00,-1.641,-1.469,43.46,-0.010,0.196,9.777,0.047,-0.037,-0.014,-9.786,0.331,0.179,-0.001,-0.033,0.034,0.000,0.000,0.000,0.00,15.0,OK
1787113075.479,DIVING,0,339.00,21.61,-0.15,-0.23,1500,1500,0.00,-1.641,-1.469,43.46,-0.010,0.196,9.777,0.047,-0.037,-0.014,-9.700,0.195,0.210,0.007,-0.039,0.019,0.000,0.000,0.000,0.00,15.0,OK
1787113075.528,DIVING,0,339.00,21.61,-0.15,-0.23,1500,1500,0.00,-1.641,-1.469,43.46,-0.010,0.196,9.777,0.047,-0.037,-0.014,-9.592,0.395,0.182,0.010,-0.029,-0.007,0.000,0.000,0.000,0.00,15.0,OK
1787113075.578,DIVING,0,339.00,21.61,-0.15,-0.23,1500,1500,0.00,-1.622,-1.462,43.10,-0.010,0.196,9.777,0.047,-0.037,-0.014,-9.821,0.194,0.181,0.008,-0.026,0.008,0.000,0.000,0.000,0.00,15.0,OK
1787113075.629,DIVING,0,340.00,21.61,-0.17,-0.23,1500,1500,0.00,-1.612,-1.448,42.00,0.088,0.353,9.807,0.005,-0.028,-0.008,-9.595,0.197,0.263,0.013,-0.031,-0.024,0.000,0.000,0.000,0.00,15.0,OK
1787113075.680,DIVING,0,340.00,21.61,-0.17,-0.23,1500,1500,0.00,-1.611,-1.449,41.97,0.088,0.353,9.807,0.005,-0.028,-0.008,-9.626,0.266,0.218,0.014,-0.009,-0.038,0.000,0.000,0.000,0.00,15.0,OK
1787113075.728,DIVING,0,340.00,21.61,-0.17,-0.23,1500,1500,0.00,-1.611,-1.449,41.97,0.088,0.353,9.807,0.005,-0.028,-0.008,-9.750,0.288,0.227,0.007,0.001,-0.052,0.000,0.000,0.000,0.00,15.0,OK
1787113075.778,DIVING,0,340.00,21.61,-0.17,-0.23,1500,1500,0.00,-1.611,-1.449,41.97,0.088,0.353,9.807,0.005,-0.028,-0.008,-9.764,0.082,0.220,0.013,-0.008,-0.061,0.000,0.000,0.000,0.00,15.0,OK
1787113075.829,DIVING,0,340.00,21.61,-0.17,-0.23,1500,1500,0.00,-1.611,-1.449,41.97,0.088,0.353,9.807,0.005,-0.028,-0.008,-9.595,0.185,0.266,0.011,-0.004,-0.047,0.000,0.000,0.000,0.00,15.0,OK
1787113075.879,DIVING,0,340.00,21.61,-0.20,-0.23,1500,1500,0.00,-1.611,-1.449,41.97,0.137,0.275,9.718,-0.046,-0.004,-0.014,-9.700,0.164,0.253,0.016,-0.009,-0.030,0.000,0.000,0.000,0.00,15.0,OK
1787113075.929,DIVING,0,340.00,21.61,-0.20,-0.23,1500,1500,0.00,-1.610,-1.376,40.11,0.137,0.275,9.718,-0.046,-0.004,-0.014,-9.816,0.072,0.272,0.023,-0.009,-0.028,0.000,0.000,0.000,0.00,15.0,OK
1787113075.979,DIVING,0,340.00,21.61,-0.20,-0.23,1500,1500,0.00,-1.610,-1.369,40.10,0.137,0.275,9.718,-0.046,-0.004,-0.014,-9.869,0.191,0.272,0.026,-0.007,-0.024,0.000,0.000,0.000,0.00,15.0,OK
1787113076.029,DIVING,0,340.00,21.61,-0.20,-0.23,1500,1500,0.00,-1.603,-1.358,40.12,0.137,0.275,9.718,-0.046,-0.004,-0.014,-9.731,0.154,0.270,0.025,-0.025,-0.023,0.000,0.000,0.000,0.00,15.0,OK
1787113076.078,DIVING,0,340.00,21.61,-0.20,-0.23,1500,1500,0.00,-1.603,-1.358,40.12,0.137,0.275,9.718,-0.046,-0.004,-0.014,-9.757,0.080,0.260,0.031,-0.014,-0.032,0.000,0.000,0.000,0.00,15.0,OK
1787113076.129,DIVING,0,340.00,21.61,-0.22,-0.23,1500,1500,0.00,-1.633,-1.373,40.03,0.157,0.137,9.718,-0.030,-0.015,-0.033,-9.490,0.201,0.244,0.103,-0.005,-0.070,0.000,0.000,0.000,0.00,15.0,OK
1787113076.178,DIVING,0,340.00,21.61,-0.22,-0.23,1500,1500,0.00,-1.648,-1.379,40.79,0.157,0.137,9.718,-0.030,-0.015,-0.033,-9.666,0.143,0.253,0.095,0.002,-0.043,0.000,0.000,0.000,0.00,15.0,OK
1787113076.229,DIVING,0,340.00,21.61,-0.22,-0.23,1500,1500,0.00,-1.641,-1.402,41.53,0.157,0.137,9.718,-0.030,-0.015,-0.033,-9.680,0.141,0.244,0.085,0.012,-0.027,0.000,0.000,0.000,0.00,15.0,OK
1787113076.279,DIVING,0,340.00,21.61,-0.22,-0.23,1500,1500,0.00,-1.641,-1.402,41.53,0.157,0.137,9.718,-0.030,-0.015,-0.033,-9.482,3.152,0.003,0.028,0.003,-0.105,0.000,0.000,0.000,0.00,15.0,OK
1787113076.328,DIVING,0,340.00,21.61,-0.22,-0.23,1500,1500,0.00,-1.639,-1.419,42.03,0.157,0.137,9.718,-0.030,-0.015,-0.033,-9.797,1.199,0.251,-0.002,0.011,-0.016,0.000,0.000,0.000,0.00,15.0,OK
1787113076.378,DIVING,0,341.00,21.61,-0.25,-0.23,1500,1500,0.00,-1.636,-1.429,42.78,0.206,0.147,9.669,-0.039,0.006,-0.003,-9.697,-0.228,0.256,-0.002,0.007,-0.045,0.000,0.000,0.000,0.00,15.0,OK
1787113076.429,DIVING,0,341.00,21.61,-0.25,-0.23,1500,1500,0.00,-1.638,-1.454,43.86,0.206,0.147,9.669,-0.039,0.006,-0.003,-9.709,-0.149,0.239,0.024,0.009,-0.041,0.000,0.000,0.000,0.00,15.0,OK
1787113076.478,DIVING,0,341.00,21.61,-0.25,-0.23,1500,1500,0.00,-1.649,-1.464,43.79,0.206,0.147,9.669,-0.039,0.006,-0.003,-9.695,0.176,0.217,0.010,0.007,-0.066,0.000,0.000,0.000,0.00,15.0,OK
1787113076.529,DIVING,0,341.00,21.61,-0.25,-0.23,1500,1500,0.00,-1.649,-1.464,43.79,0.206,0.147,9.669,-0.039,0.006,-0.003,-9.757,0.149,0.275,0.000,0.001,-0.063,0.000,0.000,0.000,0.00,15.0,OK
1787113076.579,DIVING,0,341.00,21.61,-0.25,-0.23,1500,1500,0.00,-1.635,-1.458,44.15,0.206,0.147,9.669,-0.039,0.006,-0.003,-9.750,-0.303,0.296,0.017,0.003,-0.086,0.000,0.000,0.000,0.00,15.0,OK
1787113076.628,DIVING,0,341.00,21.61,-0.29,-0.23,1500,1500,0.00,-1.626,-1.465,44.86,0.177,0.196,9.767,-0.083,0.003,-0.014,-9.573,-0.394,0.371,0.007,0.002,-0.072,0.000,0.000,0.000,0.00,15.0,OK
1787113076.679,DIVING,0,341.00,21.61,-0.29,-0.23,1500,1500,0.00,-1.624,-1.465,44.78,0.177,0.196,9.767,-0.083,0.003,-0.014,-10.027,1.892,0.111,-0.037,0.003,-0.123,0.000,0.000,0.000,0.00,15.0,OK
1787113076.728,DIVING,0,341.00,21.61,-0.29,-0.23,1500,1500,0.00,-1.624,-1.465,44.78,0.177,0.196,9.767,-0.083,0.003,-0.014,-9.750,-0.695,0.203,-0.047,0.001,-0.012,0.000,0.000,0.000,0.00,15.0,OK
1787113076.778,DIVING,0,341.00,21.61,-0.29,-0.23,1500,1500,0.00,-1.618,-1.461,45.22,0.177,0.196,9.767,-0.083,0.003,-0.014,-9.509,-0.881,0.285,0.025,0.005,-0.025,0.000,0.000,0.000,0.00,15.0,OK
1787113076.828,DIVING,0,341.00,21.61,-0.29,-0.23,1500,1500,0.00,-1.616,-1.459,45.14,0.177,0.196,9.767,-0.083,0.003,-0.014,-9.769,-0.446,0.217,0.013,0.009,0.002,0.000,0.000,0.000,0.00,15.0,OK
1787113076.878,DIVING,0,341.00,21.61,-0.34,-0.23,1500,1500,0.00,-1.616,-1.459,45.14,0.118,-0.127,9.738,0.009,0.004,-0.017,-9.785,0.405,0.179,-0.012,0.009,-0.036,0.000,0.000,0.000,0.00,15.0,OK
1787113076.929,DIVING,0,341.00,21.61,-0.34,-0.23,1500,1500,0.00,-1.606,-1.428,43.98,0.118,-0.127,9.738,0.009,0.004,-0.017,-9.638,-0.655,0.325,0.009,0.017,-0.017,0.000,0.000,0.000,0.00,15.0,OK
1787113076.978,DIVING,0,341.00,21.61,-0.34,-0.23,1500,1500,0.00,-1.608,-1.401,44.05,0.118,-0.127,9.738,0.009,0.004,-0.017,-9.735,-0.276,0.258,0.007,0.020,-0.007,0.000,0.000,0.000,0.00,15.0,OK
1787113077.028,DIVING,0,341.00,21.61,-0.34,-0.23,1500,1500,0.00,-1.608,-1.382,43.05,0.118,-0.127,9.738,0.009,0.004,-0.017,-9.714,-0.223,0.203,0.006,0.021,-0.011,0.000,0.000,0.000,0.00,15.0,OK
1787113077.079,DIVING,0,341.00,21.61,-0.34,-0.23,1500,1500,0.00,-1.613,-1.371,43.25,0.118,-0.127,9.738,0.009,0.004,-0.017,-9.628,-0.081,0.153,0.001,0.023,0.006,0.000,0.000,0.000,0.00,15.2,OK
1787113077.128,DIVING,0,341.00,21.61,-0.39,-0.23,1500,1500,0.00,-1.613,-1.371,43.25,0.157,-0.235,9.679,0.012,0.026,0.001,-9.618,-0.244,0.220,0.002,0.022,0.033,0.000,0.000,0.000,0.00,15.2,OK
1787113077.179,DIVING,0,341.00,21.61,-0.39,-0.23,1500,1500,0.00,-1.603,-1.354,43.08,0.157,-0.235,9.679,0.012,0.026,0.001,-9.683,-0.113,0.110,-0.002,0.026,0.034,0.000,0.000,0.000,0.00,15.2,OK
1787113077.228,DIVING,0,341.00,21.61,-0.39,-0.23,1500,1500,0.00,-1.601,-1.355,43.08,0.157,-0.235,9.679,0.012,0.026,0.001,-10.217,0.220,0.161,0.066,0.052,-0.041,0.000,0.000,0.000,0.00,15.2,OK
1787113077.278,DIVING,0,341.00,21.61,-0.39,-0.23,1500,1500,0.00,-1.590,-1.334,41.73,0.157,-0.235,9.679,0.012,0.026,0.001,-9.709,-0.625,0.158,-0.041,0.022,0.012,0.000,0.000,0.000,0.00,15.2,OK
1787113077.328,DIVING,0,341.00,21.61,-0.39,-0.23,1500,1500,0.00,-1.590,-1.334,41.73,0.157,-0.235,9.679,0.012,0.026,0.001,-9.871,-0.419,0.078,-0.031,0.027,0.037,0.000,0.000,0.000,0.00,15.2,OK
1787113077.378,DIVING,0,341.00,21.61,-0.45,-0.23,1500,1500,0.00,-1.598,-1.323,42.21,0.098,-0.118,9.709,0.046,0.026,0.028,-9.650,-0.411,0.107,-0.020,0.030,0.040,0.000,0.000,0.000,0.00,15.2,OK
1787113077.429,DIVING,0,341.00,21.61,-0.45,-0.23,1500,1500,0.00,-1.572,-1.311,42.43,0.098,-0.118,9.709,0.046,0.026,0.028,-9.726,-0.348,0.119,-0.017,0.037,0.059,0.000,0.000,0.000,0.00,15.2,OK
1787113077.479,DIVING,0,341.00,21.61,-0.45,-0.23,1500,1500,0.00,-1.555,-1.294,42.33,0.098,-0.118,9.709,0.046,0.026,0.028,-9.680,-0.343,0.062,-0.010,0.028,0.060,0.000,0.000,0.000,0.00,15.2,OK
1787113077.529,DIVING,0,341.00,21.61,-0.45,-0.23,1500,1500,0.00,-1.555,-1.294,42.33,0.098,-0.118,9.709,0.046,0.026,0.028,-9.790,-0.229,0.050,0.000,0.024,0.058,0.000,0.000,0.000,0.00,15.2,OK
1787113077.579,DIVING,0,341.00,21.61,-0.45,-0.23,1500,1500,0.00,-1.547,-1.243,42.16,0.098,-0.118,9.709,0.046,0.026,0.028,-9.740,-0.123,0.052,0.001,0.021,0.058,0.000,0.000,0.000,0.00,15.2,OK
1787113077.629,DIVING,0,341.00,21.61,-0.49,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.294,9.689,0.058,0.022,-0.004,-9.575,1.240,0.031,-0.011,0.016,0.022,0.000,0.000,0.000,0.00,15.2,OK
1787113077.678,DIVING,0,341.00,21.61,-0.49,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.294,9.689,0.058,0.022,-0.004,-9.728,-0.066,0.062,-0.002,0.019,0.074,0.000,0.000,0.000,0.00,15.2,OK
1787113077.728,DIVING,0,341.00,21.61,-0.49,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.294,9.689,0.058,0.022,-0.004,-9.514,0.829,0.098,0.058,0.031,-0.084,0.000,0.000,0.000,0.00,15.2,OK
1787113077.778,DIVING,0,341.00,21.61,-0.49,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.294,9.689,0.058,0.022,-0.004,-9.726,-0.544,0.014,0.013,0.028,0.055,0.000,0.000,0.000,0.00,15.2,OK
1787113077.829,DIVING,0,341.00,21.61,-0.49,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.294,9.689,0.058,0.022,-0.004,-9.847,-0.163,-0.027,0.013,0.021,0.003,0.000,0.000,0.000,0.00,15.2,OK
1787113077.879,DIVING,0,341.00,21.61,-0.56,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.078,9.738,0.018,0.016,-0.014,-9.836,-0.110,0.023,0.017,0.014,0.030,0.000,0.000,0.000,0.00,15.2,OK
1787113077.928,DIVING,0,341.00,21.61,-0.56,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.078,9.738,0.018,0.016,-0.014,-9.759,-0.037,-0.036,0.018,0.004,0.006,0.000,0.000,0.000,0.00,15.2,OK
1787113077.978,DIVING,0,341.00,21.61,-0.56,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.078,9.738,0.018,0.016,-0.014,-9.743,0.018,-0.053,0.018,0.010,0.017,0.000,0.000,0.000,0.00,15.2,OK
1787113078.029,DIVING,0,341.00,21.61,-0.56,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.078,9.738,0.018,0.016,-0.014,-9.752,0.042,-0.087,0.019,0.005,0.020,0.000,0.000,0.000,0.00,15.2,OK
1787113078.078,DIVING,0,341.00,21.61,-0.56,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.020,-0.078,9.738,0.018,0.016,-0.014,-9.747,-0.061,-0.132,0.036,0.009,0.026,0.000,0.000,0.000,0.00,15.2,OK
1787113078.129,DIVING,0,331.00,21.61,-0.61,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.098,-0.039,9.748,0.012,0.005,-0.042,-9.821,-0.086,0.011,0.058,0.005,0.008,0.000,0.000,0.000,0.00,14.3,OK
1787113078.178,DIVING,0,331.00,21.61,-0.61,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.098,-0.039,9.748,0.012,0.005,-0.042,-9.714,-0.166,-0.015,0.085,-0.005,0.015,0.000,0.000,0.000,0.00,14.3,OK
1787113078.228,DIVING,0,331.00,21.61,-0.61,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.098,-0.039,9.748,0.012,0.005,-0.042,-9.795,-0.291,0.069,0.113,-0.004,0.026,0.000,0.000,0.000,0.00,14.3,OK
1787113078.278,DIVING,0,331.00,21.61,-0.61,-0.23,1500,1500,0.00,-1.542,-1.232,41.78,-0.098,-0.039,9.748,0.012,0.005,-0.042,-9.783,-0.442,0.102,0.080,-0.003,0.033,0.000,0.000,0.000,0.00,14.3,OK
1787113078.328,DIVING,0,331.00,21.61,-0.61,-0.23,1500,1500,0.00,-1.536,-1.235,42.40,-0.098,-0.039,9.748,0.012,0.005,-0.042,-9.931,-0.078,0.054,0.114,-0.010,-0.014,0.000,0.000,0.000,0.00,14.3,OK
1787113078.378,DIVING,0,326.00,21.61,-0.69,-0.23,1500,1500,0.00,-1.536,-1.235,42.40,-0.255,0.206,9.777,0.002,-0.013,-0.109,-9.871,0.033,0.045,0.122,-0.014,0.013,0.000,0.000,0.000,0.00,14.3,OK
1787113078.428,DIVING,0,326.00,21.61,-0.69,-0.23,1500,1500,0.00,-1.512,-1.214,42.29,-0.255,0.206,9.777,0.002,-0.013,-0.109,-9.805,0.008,0.011,0.135,-0.015,-0.016,0.000,0.000,0.000,0.00,14.3,OK
1787113078.479,DIVING,0,326.00,21.61,-0.69,-0.23,1500,1500,0.00,-1.512,-1.214,42.29,-0.255,0.206,9.777,0.002,-0.013,-0.109,-9.872,-0.053,0.047,0.148,-0.018,-0.010,0.000,0.000,0.000,0.00,14.3,OK
