timestamp,state,wp_idx,heading_deg,target_heading_deg,rel_alt,vfr_alt,fwd_pwm,yaw_pwm,duration_left,zed_x,zed_y,zed_yaw_deg,cube_ax,cube_ay,cube_az,cube_gx,cube_gy,cube_gz,zed_ax,zed_ay,zed_az,zed_gx,zed_gy,zed_gz,ekf_x,ekf_y,ekf_z,ekf_yaw_deg,zed_fps,zed_diag
1787113703.627,DIVING,0,77.00,21.61,-0.09,-0.23,1500,1500,0.00,5.072,-4.895,-46.34,0.255,-1.677,9.640,-0.003,-0.004,0.036,-9.625,-1.736,0.336,-0.035,-0.005,-0.005,0.000,0.000,0.000,0.00,7.6,OK
1787113703.677,DIVING,0,77.00,21.61,-0.09,-0.23,1500,1500,0.00,5.074,-4.892,-46.26,0.255,-1.677,9.640,-0.003,-0.004,0.036,-9.652,-1.734,0.329,-0.033,-0.003,-0.006,0.000,0.000,0.000,0.00,7.6,OK
1787113703.728,DIVING,0,77.00,21.61,-0.09,-0.23,1500,1500,0.00,5.074,-4.892,-46.26,0.255,-1.677,9.640,-0.003,-0.004,0.036,-9.618,-1.748,0.329,-0.033,-0.005,-0.006,0.000,0.000,0.000,0.00,7.6,OK
1787113703.777,DIVING,0,77.00,21.61,-0.09,-0.23,1500,1500,0.00,5.076,-4.890,-46.36,0.255,-1.677,9.640,-0.003,-0.004,0.036,-9.697,-1.718,0.338,-0.031,-0.003,-0.006,0.000,0.000,0.000,0.00,7.6,OK
1787113703.828,DIVING,0,77.00,21.61,-0.09,-0.23,1500,1500,0.00,5.078,-4.890,-46.15,0.255,-1.677,9.640,-0.003,-0.004,0.036,-9.546,-1.835,0.317,-0.028,-0.007,0.049,0.000,0.000,0.000,0.00,7.6,OK
1787113703.877,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,5.081,-4.886,-46.42,0.255,-1.667,9.650,0.069,-0.008,0.027,-9.637,-1.801,0.334,-0.018,-0.012,0.087,0.000,0.000,0.000,0.00,7.6,OK
1787113703.927,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,5.081,-4.886,-46.42,0.255,-1.667,9.650,0.069,-0.008,0.027,-9.439,-1.903,0.306,-0.021,-0.020,0.337,0.000,0.000,0.000,0.00,7.6,OK
1787113703.977,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,5.080,-4.881,-46.31,0.255,-1.667,9.650,0.069,-0.008,0.027,-9.723,-1.512,0.346,-0.025,-0.038,0.672,0.000,0.000,0.000,0.00,7.6,OK
1787113704.027,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,5.072,-4.860,-45.84,0.255,-1.667,9.650,0.069,-0.008,0.027,-9.823,-0.978,0.379,-0.024,-0.055,0.754,0.000,0.000,0.000,0.00,7.6,OK
1787113704.077,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,5.072,-4.860,-45.84,0.255,-1.667,9.650,0.069,-0.008,0.027,-9.799,-0.554,0.400,-0.014,-0.071,0.721,0.000,0.000,0.000,0.00,14.3,OK
1787113704.127,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,4.900,-4.758,-37.92,0.245,-1.716,9.522,0.696,-0.071,0.028,-9.468,-0.189,0.509,-0.017,-0.073,0.625,0.000,0.000,0.000,0.00,14.3,OK
1787113704.177,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,4.919,-4.745,-32.59,0.245,-1.716,9.522,0.696,-0.071,0.028,-9.539,0.093,0.523,-0.016,-0.059,0.457,0.000,0.000,0.000,0.00,14.3,OK
1787113704.227,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,4.914,-4.737,-24.54,0.245,-1.716,9.522,0.696,-0.071,0.028,-9.702,0.308,0.582,-0.018,-0.042,0.348,0.000,0.000,0.000,0.00,14.3,OK
1787113704.277,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,4.918,-4.752,-16.82,0.245,-1.716,9.522,0.696,-0.071,0.028,-9.701,0.454,0.597,-0.006,-0.027,0.270,0.000,0.000,0.000,0.00,14.3,OK
1787113704.327,DIVING,0,76.00,21.61,-0.09,-0.23,1500,1500,0.00,4.918,-4.752,-16.82,0.245,-1.716,9.522,0.696,-0.071,0.028,-9.623,0.355,0.655,0.001,-0.016,0.190,0.000,0.000,0.000,0.00,14.3,OK
1787113704.378,DIVING,0,75.00,21.61,-0.11,-0.23,1500,1500,0.00,4.918,-4.752,-12.67,0.324,-0.314,9.699,0.154,-0.008,0.001,-9.756,0.403,0.611,0.009,-0.003,0.108,0.000,0.000,0.000,0.00,14.3,OK
1787113704.427,DIVING,0,75.00,21.61,-0.11,-0.23,1500,1500,0.00,4.919,-4.752,-9.84,0.324,-0.314,9.699,0.154,-0.008,0.001,-9.747,0.470,0.570,0.005,0.007,0.040,0.000,0.000,0.000,0.00,14.3,OK
1787113704.478,DIVING,0,75.00,21.61,-0.11,-0.23,1500,1500,0.00,4.919,-4.752,-8.09,0.324,-0.314,9.699,0.154,-0.008,0.001,-9.773,0.539,0.582,0.000,0.023,-0.026,0.000,0.000,0.000,0.00,14.3,OK
1787113704.527,DIVING,0,75.00,21.61,-0.11,-0.23,1500,1500,0.00,4.919,-4.752,-7.45,0.324,-0.314,9.699,0.154,-0.008,0.001,-9.725,0.420,0.527,-0.002,0.030,-0.078,0.000,0.000,0.000,0.00,14.3,OK
1787113704.577,DIVING,0,75.00,21.61,-0.11,-0.23,1500,1500,0.00,4.919,-4.752,-7.45,0.324,-0.314,9.699,0.154,-0.008,0.001,-9.737,0.399,0.499,0.006,0.040,-0.112,0.000,0.000,0.000,0.00,14.3,OK
1787113704.627,DIVING,0,75.00,21.61,-0.13,-0.23,1500,1500,0.00,4.919,-4.752,-7.71,0.530,0.588,9.758,-0.120,0.038,-0.002,-9.843,0.311,0.486,0.004,0.035,-0.117,0.000,0.000,0.000,0.00,14.3,OK
1787113704.677,DIVING,0,75.00,21.61,-0.13,-0.23,1500,1500,0.00,4.938,-4.665,-16.53,0.530,0.588,9.758,-0.120,0.038,-0.002,-9.752,0.346,0.436,0.007,0.032,-0.128,0.000,0.000,0.000,0.00,14.3,OK
1787113704.728,DIVING,0,75.00,21.61,-0.13,-0.23,1500,1500,0.00,4.938,-4.665,-16.53,0.530,0.588,9.758,-0.120,0.038,-0.002,-9.926,0.257,0.455,0.020,0.017,-0.111,0.000,0.000,0.000,0.00,14.3,OK
1787113704.777,DIVING,0,75.00,21.61,-0.13,-0.23,1500,1500,0.00,4.936,-4.642,-18.47,0.530,0.588,9.758,-0.120,0.038,-0.002,-9.888,0.205,0.443,0.024,0.010,-0.073,0.000,0.000,0.000,0.00,14.3,OK
1787113704.827,DIVING,0,75.00,21.61,-0.13,-0.23,1500,1500,0.00,4.936,-4.642,-18.47,0.530,0.588,9.758,-0.120,0.038,-0.002,-9.897,0.253,0.467,0.030,0.007,-0.030,0.000,0.000,0.000,0.00,14.3,OK
1787113704.877,DIVING,0,75.00,21.61,-0.14,-0.23,1500,1500,0.00,4.926,-4.641,-19.37,0.392,0.431,9.816,-0.009,0.002,-0.028,-9.990,0.242,0.443,0.031,-0.009,0.011,0.000,0.000,0.000,0.00,14.3,OK
1787113704.927,DIVING,0,75.00,21.61,-0.14,-0.23,1500,1500,0.00,4.933,-4.610,-22.65,0.392,0.431,9.816,-0.009,0.002,-0.028,-9.869,0.292,0.467,0.035,-0.021,0.025,0.000,0.000,0.000,0.00,14.3,OK
1787113704.977,DIVING,0,75.00,21.61,-0.14,-0.23,1500,1500,0.00,4.933,-4.610,-22.65,0.392,0.431,9.816,-0.009,0.002,-0.028,-9.919,0.250,0.479,0.034,-0.036,0.030,0.000,0.000,0.000,0.00,14.3,OK
1787113705.027,DIVING,0,75.00,21.61,-0.14,-0.23,1500,1500,0.00,4.949,-4.606,-22.29,0.392,0.431,9.816,-0.009,0.002,-0.028,-9.792,0.369,0.537,0.034,-0.036,0.048,0.000,0.000,0.000,0.00,14.3,OK
1787113705.077,DIVING,0,75.00,21.61,-0.14,-0.23,1500,1500,0.00,4.967,-4.598,-22.72,0.392,0.431,9.816,-0.009,0.002,-0.028,-9.888,0.322,0.508,0.030,-0.043,0.029,0.000,0.000,0.000,0.00,16.0,OK
1787113705.127,DIVING,0,75.00,21.61,-0.15,-0.23,1500,1500,0.00,4.967,-4.598,-22.72,0.333,0.245,9.807,0.025,-0.048,-0.029,-9.849,0.316,0.556,0.031,-0.050,0.028,0.000,0.000,0.000,0.00,16.0,OK
1787113705.177,DIVING,0,75.00,21.61,-0.15,-0.23,1500,1500,0.00,5.200,-4.733,-20.97,0.333,0.245,9.807,0.025,-0.048,-0.029,-9.842,0.354,0.532,0.022,-0.063,0.005,0.000,0.000,0.000,0.00,16.0,OK
1787113705.227,DIVING,0,75.00,21.61,-0.15,-0.23,1500,1500,0.00,5.191,-4.710,-22.54,0.333,0.245,9.807,0.025,-0.048,-0.029,-9.659,0.340,0.585,0.021,-0.056,-0.011,0.000,0.000,0.000,0.00,16.0,OK
1787113705.277,DIVING,0,75.00,21.61,-0.15,-0.23,1500,1500,0.00,5.196,-4.701,-23.08,0.333,0.245,9.807,0.025,-0.048,-0.029,-9.806,0.338,0.623,0.018,-0.061,-0.032,0.000,0.000,0.000,0.00,16.0,OK
1787113705.327,DIVING,0,75.00,21.61,-0.15,-0.23,1500,1500,0.00,5.196,-4.701,-23.08,0.333,0.245,9.807,0.025,-0.048,-0.029,-9.852,0.112,0.652,0.020,-0.080,-0.049,0.000,0.000,0.000,0.00,16.0,OK
1787113705.377,DIVING,0,76.00,21.61,-0.16,-0.23,1500,1500,0.00,5.201,-4.695,-21.33,0.461,0.392,9.797,-0.045,-0.085,-0.018,-9.733,0.224,0.733,0.019,-0.078,-0.048,0.000,0.000,0.000,0.00,16.0,OK
1787113705.427,DIVING,0,76.00,21.61,-0.16,-0.23,1500,1500,0.00,5.218,-4.663,-27.67,0.461,0.392,9.797,-0.045,-0.085,-0.018,-9.673,0.237,0.741,0.024,-0.075,-0.055,0.000,0.000,0.000,0.00,16.0,OK
1787113705.477,DIVING,0,76.00,21.61,-0.16,-0.23,1500,1500,0.00,5.223,-4.644,-29.41,0.461,0.392,9.797,-0.045,-0.085,-0.018,-9.799,0.159,0.826,0.022,-0.088,-0.069,0.000,0.000,0.000,0.00,16.0,OK
1787113705.527,DIVING,0,76.00,21.61,-0.16,-0.23,1500,1500,0.00,5.223,-4.644,-29.41,0.461,0.392,9.797,-0.045,-0.085,-0.018,-9.850,0.120,0.821,0.032,-0.097,-0.077,0.000,0.000,0.000,0.00,16.0,OK
1787113705.577,DIVING,0,76.00,21.61,-0.16,-0.23,1500,1500,0.00,5.230,-4.634,-29.46,0.461,0.392,9.797,-0.045,-0.085,-0.018,-9.871,0.232,0.903,0.027,-0.112,-0.068,0.000,0.000,0.000,0.00,16.0,OK
1787113705.627,DIVING,0,76.00,21.61,-0.18,-0.23,1500,1500,0.00,5.236,-4.638,-26.85,0.608,0.294,9.807,-0.057,-0.116,-0.024,-9.699,0.004,0.930,0.029,-0.116,-0.044,0.000,0.000,0.000,0.00,16.0,OK
1787113705.678,DIVING,0,76.00,21.61,-0.18,-0.23,1500,1500,0.00,5.244,-4.647,-26.59,0.608,0.294,9.807,-0.057,-0.116,-0.024,-9.785,0.065,0.987,0.036,-0.107,-0.029,0.000,0.000,0.000,0.00,16.0,OK
1787113705.728,DIVING,0,76.00,21.61,-0.18,-0.23,1500,1500,0.00,5.244,-4.647,-26.59,0.608,0.294,9.807,-0.057,-0.116,-0.024,-9.566,0.080,1.128,0.035,-0.118,-0.029,0.000,0.000,0.000,0.00,16.0,OK
1787113705.777,DIVING,0,76.00,21.61,-0.18,-0.23,1500,1500,0.00,5.256,-4.665,-24.67,0.608,0.294,9.807,-0.057,-0.116,-0.024,-9.613,0.070,1.100,0.035,-0.107,-0.017,0.000,0.000,0.000,0.00,16.0,OK
1787113705.827,DIVING,0,76.00,21.61,-0.18,-0.23,1500,1500,0.00,5.269,-4.690,-21.31,0.608,0.294,9.807,-0.057,-0.116,-0.024,-9.501,0.095,1.184,0.038,-0.091,-0.019,0.000,0.000,0.000,0.00,16.0,OK
1787113705.877,DIVING,0,76.00,21.61,-0.20,-0.23,1500,1500,0.00,5.368,-4.787,-17.53,0.824,0.196,9.758,-0.021,-0.075,-0.035,-9.582,0.114,1.210,0.037,-0.067,-0.024,0.000,0.000,0.000,0.00,16.0,OK
1787113705.927,DIVING,0,76.00,21.61,-0.20,-0.23,1500,1500,0.00,5.368,-4.787,-17.53,0.824,0.196,9.758,-0.021,-0.075,-0.035,-9.477,0.057,1.217,0.033,-0.053,-0.029,0.000,0.000,0.000,0.00,16.0,OK
1787113705.977,DIVING,0,76.00,21.61,-0.20,-0.23,1500,1500,0.00,5.394,-4.812,-19.23,0.824,0.196,9.758,-0.021,-0.075,-0.035,-9.606,-0.093,1.270,0.039,-0.057,-0.045,0.000,0.000,0.000,0.00,16.0,OK
1787113706.027,DIVING,0,76.00,21.61,-0.20,-0.23,1500,1500,0.00,5.414,-4.824,-22.38,0.824,0.196,9.758,-0.021,-0.075,-0.035,-9.649,-0.036,1.279,0.037,-0.056,-0.028,0.000,0.000,0.000,0.00,16.0,OK
1787113706.077,DIVING,0,76.00,21.61,-0.20,-0.23,1500,1500,0.00,5.411,-4.819,-24.14,0.824,0.196,9.758,-0.021,-0.075,-0.035,-9.592,-0.021,1.284,0.037,-0.047,-0.046,0.000,0.000,0.000,0.00,15.0,OK
1787113706.127,DIVING,0,76.00,21.61,-0.23,-0.23,1500,1500,0.00,5.411,-4.819,-24.14,1.069,0.108,9.640,-0.036,-0.040,-0.032,-9.606,-0.100,1.339,0.034,-0.037,-0.043,0.000,0.000,0.000,0.00,15.0,OK
1787113706.178,DIVING,0,76.00,21.61,-0.23,-0.23,1500,1500,0.00,5.410,-4.810,-26.04,1.069,0.108,9.640,-0.036,-0.040,-0.032,-9.637,-0.131,1.339,0.036,-0.044,-0.021,0.000,0.000,0.000,0.00,15.0,OK
1787113706.227,DIVING,0,76.00,21.61,-0.23,-0.23,1500,1500,0.00,5.361,-4.767,-25.50,1.069,0.108,9.640,-0.036,-0.040,-0.032,-9.565,-0.054,1.339,0.039,-0.020,-0.012,0.000,0.000,0.000,0.00,15.0,OK
1787113706.277,DIVING,0,76.00,21.61,-0.23,-0.23,1500,1500,0.00,5.370,-4.776,-23.48,1.069,0.108,9.640,-0.036,-0.040,-0.032,-9.511,-0.043,1.315,0.035,-0.003,-0.036,0.000,0.000,0.000,0.00,15.0,OK
1787113706.327,DIVING,0,76.00,21.61,-0.23,-0.23,1500,1500,0.00,5.370,-4.776,-23.48,1.069,0.108,9.640,-0.036,-0.040,-0.032,-9.668,-0.081,1.348,0.028,-0.004,-0.014,0.000,0.000,0.000,0.00,15.0,OK
1787113706.377,DIVING,0,77.00,21.61,-0.25,-0.23,1500,1500,0.00,5.380,-4.786,-20.97,1.236,0.020,9.689,-0.021,-0.000,-0.030,-9.446,-0.002,1.313,0.033,0.013,-0.011,0.000,0.000,0.000,0.00,15.0,OK
1787113706.427,DIVING,0,77.00,21.61,-0.25,-0.23,1500,1500,0.00,5.409,-4.805,-20.87,1.236,0.020,9.689,-0.021,-0.000,-0.030,-9.513,-0.156,1.275,0.032,0.028,-0.027,0.000,0.000,0.000,0.00,15.0,OK
1787113706.477,DIVING,0,77.00,21.61,-0.25,-0.23,1500,1500,0.00,5.446,-4.830,-20.11,1.236,0.020,9.689,-0.021,-0.000,-0.030,-9.627,-0.117,1.365,0.029,0.031,-0.017,0.000,0.000,0.000,0.00,15.0,OK
1787113706.527,DIVING,0,77.00,21.61,-0.25,-0.23,1500,1500,0.00,5.446,-4.830,-20.11,1.236,0.020,9.689,-0.021,-0.000,-0.030,-9.503,-0.125,1.275,0.032,0.042,-0.027,0.000,0.000,0.000,0.00,15.0,OK
1787113706.577,DIVING,0,77.00,21.61,-0.25,-0.23,1500,1500,0.00,5.503,-4.868,-20.81,1.236,0.020,9.689,-0.021,-0.000,-0.030,-9.611,-0.076,1.243,0.031,0.059,-0.031,0.000,0.000,0.000,0.00,15.0,OK
1787113706.627,DIVING,0,77.00,21.61,-0.28,-0.23,1500,1500,0.00,5.529,-4.883,-21.58,1.236,-0.039,9.591,-0.028,0.053,-0.023,-9.673,-0.187,1.255,0.022,0.055,-0.029,0.000,0.000,0.000,0.00,15.0,OK
1787113706.677,DIVING,0,77.00,21.61,-0.28,-0.23,1500,1500,0.00,5.570,-4.916,-19.47,1.236,-0.039,9.591,-0.028,0.053,-0.023,-9.565,-0.161,1.184,0.023,0.055,-0.026,0.000,0.000,0.000,0.00,15.0,OK
1787113706.727,DIVING,0,77.00,21.61,-0.28,-0.23,1500,1500,0.00,5.592,-4.924,-19.41,1.236,-0.039,9.591,-0.028,0.053,-0.023,-9.675,-0.211,1.181,0.023,0.051,-0.027,0.000,0.000,0.000,0.00,15.0,OK
1787113706.778,DIVING,0,77.00,21.61,-0.28,-0.23,1500,1500,0.00,5.592,-4.924,-19.41,1.236,-0.039,9.591,-0.028,0.053,-0.023,-9.582,-0.181,1.150,0.018,0.055,-0.021,0.000,0.000,0.000,0.00,15.0,OK
1787113706.827,DIVING,0,77.00,21.61,-0.28,-0.23,1500,1500,0.00,5.620,-4.940,-19.50,1.236,-0.039,9.591,-0.028,0.053,-0.023,-9.663,-0.170,1.131,0.017,0.066,-0.020,0.000,0.000,0.000,0.00,15.0,OK
1787113706.877,DIVING,0,77.00,21.61,-0.30,-0.23,1500,1500,0.00,5.616,-4.932,-19.85,1.128,-0.118,9.601,-0.020,0.066,-0.017,-9.561,-0.188,1.054,0.022,0.067,-0.023,0.000,0.000,0.000,0.00,15.0,OK
1787113706.927,DIVING,0,77.00,21.61,-0.30,-0.23,1500,1500,0.00,5.616,-4.932,-19.85,1.128,-0.118,9.601,-0.020,0.066,-0.017,-9.675,-0.180,1.045,0.021,0.075,0.004,0.000,0.000,0.000,0.00,15.0,OK
1787113706.977,DIVING,0,77.00,21.61,-0.30,-0.23,1500,1500,0.00,5.617,-4.932,-20.32,1.128,-0.118,9.601,-0.020,0.066,-0.017,-9.606,-0.193,0.963,0.028,0.079,0.001,0.000,0.000,0.000,0.00,15.0,OK
1787113707.027,DIVING,0,77.00,21.61,-0.30,-0.23,1500,1500,0.00,5.619,-4.932,-20.53,1.128,-0.118,9.601,-0.020,0.066,-0.017,-9.628,-0.177,0.961,0.021,0.081,-0.005,0.000,0.000,0.000,0.00,15.0,OK
1787113707.077,DIVING,0,77.00,21.61,-0.30,-0.23,1500,1500,0.00,5.625,-4.934,-20.80,1.128,-0.118,9.601,-0.020,0.066,-0.017,-9.620,-0.119,0.856,0.021,0.079,-0.000,0.000,0.000,0.000,0.00,15.0,OK
1787113707.127,DIVING,0,77.00,21.61,-0.35,-0.23,1500,1500,0.00,5.625,-4.934,-20.80,0.990,-0.137,9.611,0.003,0.078,-0.018,-9.659,-0.198,0.877,0.023,0.082,0.009,0.000,0.000,0.000,0.00,15.0,OK
1787113707.177,DIVING,0,77.00,21.61,-0.35,-0.23,1500,1500,0.00,5.630,-4.935,-20.83,0.990,-0.137,9.611,0.003,0.078,-0.018,-9.799,-0.169,0.824,0.028,0.077,0.006,0.000,0.000,0.000,0.00,15.0,OK
1787113707.228,DIVING,0,77.00,21.61,-0.35,-0.23,1500,1500,0.00,5.635,-4.937,-20.93,0.990,-0.137,9.611,0.003,0.078,-0.018,-9.819,-0.198,0.805,0.033,0.077,0.014,0.000,0.000,0.000,0.00,15.0,OK
1787113707.277,DIVING,0,77.00,21.61,-0.35,-0.23,1500,1500,0.00,5.640,-4.934,-23.13,0.990,-0.137,9.611,0.003,0.078,-0.018,-9.735,-0.183,0.743,0.022,0.070,-0.014,0.000,0.000,0.000,0.00,15.0,OK
1787113707.328,DIVING,0,77.00,21.61,-0.35,-0.23,1500,1500,0.00,5.640,-4.934,-23.13,0.990,-0.137,9.611,0.003,0.078,-0.018,-9.659,-0.189,0.709,0.019,0.068,0.009,0.000,0.000,0.000,0.00,15.0,OK
1787113707.377,DIVING,0,77.00,21.61,-0.37,-0.23,1500,1500,0.00,5.622,-4.932,-25.21,0.804,-0.167,9.640,0.007,0.068,-0.016,-9.682,-0.129,0.712,0.020,0.062,0.005,0.000,0.000,0.000,0.00,15.0,OK
1787113707.427,DIVING,0,77.00,21.61,-0.37,-0.23,1500,1500,0.00,5.621,-4.922,-26.50,0.804,-0.167,9.640,0.007,0.068,-0.016,-9.663,-0.182,0.671,0.016,0.062,0.006,0.000,0.000,0.000,0.00,15.0,OK
1787113707.477,DIVING,0,77.00,21.61,-0.37,-0.23,1500,1500,0.00,5.621,-4.922,-26.50,0.804,-0.167,9.640,0.007,0.068,-0.016,-9.761,-0.257,0.597,0.023,0.058,-0.003,0.000,0.000,0.000,0.00,15.0,OK
1787113707.527,DIVING,0,77.00,21.61,-0.37,-0.23,1500,1500,0.00,5.615,-4.908,-25.47,0.804,-0.167,9.640,0.007,0.068,-0.016,-9.790,-0.207,0.578,0.021,0.055,-0.006,0.000,0.000,0.000,0.00,15.0,OK
1787113707.577,DIVING,0,77.00,21.61,-0.37,-0.23,1500,1500,0.00,5.615,-4.908,-25.47,0.804,-0.167,9.640,0.007,0.068,-0.016,-9.656,-0.160,0.590,0.027,0.053,-0.000,0.000,0.000,0.000,0.00,15.0,OK
1787113707.627,DIVING,0,77.00,21.61,-0.42,-0.23,1500,1500,0.00,5.622,-4.908,-23.94,0.598,-0.108,9.699,0.000,0.049,-0.024,-9.737,-0.266,0.532,0.030,0.045,-0.009,0.000,0.000,0.000,0.00,15.0,OK
1787113707.677,DIVING,0,77.00,21.61,-0.42,-0.23,1500,1500,0.00,5.630,-4.910,-22.97,0.598,-0.108,9.699,0.000,0.049,-0.024,-9.754,-0.221,0.472,0.029,0.047,-0.015,0.000,0.000,0.000,0.00,15.0,OK
1787113707.727,DIVING,0,77.00,21.61,-0.42,-0.23,1500,1500,0.00,5.630,-4.910,-22.97,0.598,-0.108,9.699,0.000,0.049,-0.024,-9.692,-0.173,0.551,0.036,0.051,0.003,0.000,0.000,0.000,0.00,15.0,OK
1787113707.777,DIVING,0,77.00,21.61,-0.42,-0.23,1500,1500,0.00,5.619,-4.906,-25.22,0.598,-0.108,9.699,0.000,0.049,-0.024,-9.711,-0.256,0.463,0.039,0.040,0.002,0.000,0.000,0.000,0.00,15.0,OK
1787113707.827,DIVING,0,77.00,21.61,-0.42,-0.23,1500,1500,0.00,5.628,-4.911,-25.24,0.598,-0.108,9.699,0.000,0.049,-0.024,-9.792,-0.124,0.532,0.044,0.037,0.001,0.000,0.000,0.000,0.00,15.0,OK
1787113707.877,DIVING,0,78.00,21.61,-0.47,-0.23,1500,1500,0.00,5.628,-4.911,-25.24,0.471,-0.118,9.669,-0.008,0.036,-0.038,-9.797,-0.241,0.432,0.039,0.036,-0.017,0.000,0.000,0.000,0.00,15.0,OK
1787113707.927,DIVING,0,78.00,21.61,-0.47,-0.23,1500,1500,0.00,5.639,-4.919,-24.98,0.471,-0.118,9.669,-0.008,0.036,-0.038,-9.711,-0.235,0.513,0.043,0.033,-0.009,0.000,0.000,0.000,0.00,15.0,OK
1787113707.977,DIVING,0,78.00,21.61,-0.47,-0.23,1500,1500,0.00,5.639,-4.919,-24.98,0.471,-0.118,9.669,-0.008,0.036,-0.038,-9.728,-0.187,0.451,0.046,0.034,-0.018,0.000,0.000,0.000,0.00,15.0,OK
1787113708.027,DIVING,0,78.00,21.61,-0.47,-0.23,1500,1500,0.00,5.649,-4.926,-23.46,0.471,-0.118,9.669,-0.008,0.036,-0.038,-9.747,-0.192,0.436,0.044,0.025,-0.018,0.000,0.000,0.000,0.00,15.0,OK
1787113708.078,DIVING,0,78.00,21.61,-0.47,-0.23,1500,1500,0.00,5.669,-4.937,-25.15,0.471,-0.118,9.669,-0.008,0.036,-0.038,-9.735,-0.178,0.398,0.048,0.022,-0.021,0.000,0.000,0.000,0.00,15.0,OK
1787113708.127,DIVING,0,39.00,21.61,-0.54,-0.23,1500,1500,0.00,5.669,-4.937,-25.15,0.333,-0.078,9.709,-0.014,0.016,-0.045,-9.623,-0.270,0.403,0.052,0.025,-0.014,0.000,0.000,0.000,0.00,15.0,OK
1787113708.178,DIVING,0,39.00,21.61,-0.54,-0.23,1500,1500,0.00,5.679,-4.945,-25.67,0.333,-0.078,9.709,-0.014,0.016,-0.045,-9.785,-0.686,0.549,0.080,0.012,-0.004,0.000,0.000,0.000,0.00,15.0,OK
