timestamp,state,wp_idx,heading_deg,target_heading_deg,rel_alt,vfr_alt,fwd_pwm,yaw_pwm,duration_left,zed_x,zed_y,zed_yaw_deg,cube_ax,cube_ay,cube_az,cube_gx,cube_gy,cube_gz,zed_ax,zed_ay,zed_az,zed_gx,zed_gy,zed_gz,ekf_x,ekf_y,ekf_z,ekf_yaw_deg,zed_fps,zed_diag
1787113675.324,DIVING,0,318.00,21.61,-0.59,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.451,0.177,9.728,-0.026,-0.010,-0.004,-9.854,-0.387,0.580,0.285,-0.019,0.007,0.000,0.000,0.000,0.00,15.2,OK
1787113675.375,DIVING,0,317.00,21.61,-0.67,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.510,0.098,9.689,0.000,-0.021,-0.323,-9.675,-0.046,0.640,0.334,-0.016,-0.000,0.000,0.000,0.000,0.00,15.2,OK
1787113675.425,DIVING,0,317.00,21.61,-0.67,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.510,0.098,9.689,0.000,-0.021,-0.323,-9.647,-0.210,0.652,0.347,-0.018,-0.010,0.000,0.000,0.000,0.00,15.0,OK
1787113675.474,DIVING,0,317.00,21.61,-0.67,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.510,0.098,9.689,0.000,-0.021,-0.323,-9.379,7.689,-0.314,0.121,-0.016,-0.171,0.000,0.000,0.000,0.00,15.0,OK
1787113675.524,DIVING,0,317.00,21.61,-0.67,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.510,0.098,9.689,0.000,-0.021,-0.323,-9.556,-1.142,0.994,0.073,-0.044,-0.048,0.000,0.000,0.000,0.00,15.0,OK
1787113675.574,DIVING,0,317.00,21.61,-0.67,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.510,0.098,9.689,0.000,-0.021,-0.323,-10.014,0.897,0.630,0.150,-0.016,-0.069,0.000,0.000,0.000,0.00,15.0,OK
1787113675.624,DIVING,0,313.00,21.61,-0.73,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.461,0.039,9.836,-0.017,-0.019,-0.140,-9.806,-0.377,0.805,0.150,-0.014,-0.009,0.000,0.000,0.000,0.00,15.0,OK
1787113675.674,DIVING,0,313.00,21.61,-0.73,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.461,0.039,9.836,-0.017,-0.019,-0.140,-9.811,-0.200,0.668,0.169,-0.019,-0.024,0.000,0.000,0.000,0.00,15.0,OK
1787113675.724,DIVING,0,313.00,21.61,-0.73,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.461,0.039,9.836,-0.017,-0.019,-0.140,-9.852,-0.110,0.709,0.166,-0.018,-0.009,0.000,0.000,0.000,0.00,15.0,OK
1787113675.774,DIVING,0,313.00,21.61,-0.73,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.461,0.039,9.836,-0.017,-0.019,-0.140,-9.764,-0.006,0.788,0.170,-0.025,0.018,0.000,0.000,0.000,0.00,15.0,OK
1787113675.824,DIVING,0,313.00,21.61,-0.73,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.461,0.039,9.836,-0.017,-0.019,-0.140,-9.816,-0.208,0.704,0.173,-0.018,0.001,0.000,0.000,0.000,0.00,15.0,OK
1787113675.875,DIVING,0,313.00,21.61,-0.81,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.530,0.167,9.856,-0.039,-0.021,-0.158,-9.940,-1.054,0.895,0.176,-0.016,0.024,0.000,0.000,0.000,0.00,15.0,OK
1787113675.924,DIVING,0,313.00,21.61,-0.81,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.530,0.167,9.856,-0.039,-0.021,-0.158,-9.964,-0.336,0.771,0.166,-0.014,0.025,0.000,0.000,0.000,0.00,15.0,OK
1787113675.974,DIVING,0,313.00,21.61,-0.81,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.530,0.167,9.856,-0.039,-0.021,-0.158,-9.943,0.169,0.634,0.180,-0.024,0.005,0.000,0.000,0.000,0.00,15.0,OK
1787113676.024,DIVING,0,313.00,21.61,-0.81,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.530,0.167,9.856,-0.039,-0.021,-0.158,-9.935,-0.168,0.733,0.173,-0.025,0.013,0.000,0.000,0.000,0.00,15.0,OK
1787113676.074,DIVING,0,313.00,21.61,-0.81,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.530,0.167,9.856,-0.039,-0.021,-0.158,-9.776,0.046,0.716,0.170,-0.027,0.019,0.000,0.000,0.000,0.00,15.0,OK
1787113676.124,DIVING,0,315.00,21.61,-0.86,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.559,-0.010,9.748,0.013,-0.026,-0.177,-9.761,0.298,0.719,0.171,-0.017,0.003,0.000,0.000,0.000,0.00,15.0,OK
1787113676.174,DIVING,0,315.00,21.61,-0.86,-0.23,1500,1500,0.00,4.007,-5.194,-57.04,0.559,-0.010,9.748,0.013,-0.026,-0.177,-9.771,0.290,0.702,0.166,-0.021,-0.004,0.000,0.000,0.000,0.00,15.0,OK
1787113676.224,DIVING,0,315.00,21.61,-0.86,-0.23,1500,1500,0.00,4.009,-5.218,-55.57,0.559,-0.010,9.748,0.013,-0.026,-0.177,-9.745,0.195,0.733,0.157,-0.024,0.014,0.000,0.000,0.000,0.00,15.0,OK
1787113676.274,DIVING,0,315.00,21.61,-0.86,-0.23,1500,1500,0.00,4.010,-5.258,-52.99,0.559,-0.010,9.748,0.013,-0.026,-0.177,-9.716,-0.051,0.827,0.147,-0.026,0.001,0.000,0.000,0.000,0.00,15.0,OK
1787113676.324,DIVING,0,315.00,21.61,-0.86,-0.23,1500,1500,0.00,4.010,-5.258,-52.99,0.559,-0.010,9.748,0.013,-0.026,-0.177,-9.990,-0.231,0.898,0.130,-0.019,0.031,0.000,0.000,0.000,0.00,15.0,OK
1787113676.374,DIVING,0,318.00,21.61,-0.94,-0.23,1500,1500,0.00,4.017,-5.263,-54.62,0.618,0.127,9.777,-0.025,-0.019,-0.160,-10.053,0.196,0.794,0.132,-0.013,-0.008,0.000,0.000,0.000,0.00,15.0,OK
1787113676.424,DIVING,0,318.00,21.61,-0.94,-0.23,1500,1500,0.00,4.027,-5.264,-54.68,0.618,0.127,9.777,-0.025,-0.019,-0.160,-9.940,0.109,0.742,0.137,-0.014,-0.041,0.000,0.000,0.000,0.00,15.0,OK
1787113676.474,DIVING,0,318.00,21.61,-0.94,-0.23,1500,1500,0.00,4.035,-5.260,-54.93,0.618,0.127,9.777,-0.025,-0.019,-0.160,-9.838,0.067,0.843,0.139,-0.015,-0.033,0.000,0.000,0.000,0.00,15.2,OK
1787113676.524,DIVING,0,318.00,21.61,-0.94,-0.23,1500,1500,0.00,4.035,-5.260,-54.93,0.618,0.127,9.777,-0.025,-0.019,-0.160,-9.685,0.134,0.834,0.138,-0.011,-0.019,0.000,0.000,0.000,0.00,15.2,OK
1787113676.574,DIVING,0,318.00,21.61,-0.94,-0.23,1500,1500,0.00,4.044,-5.259,-55.52,0.618,0.127,9.777,-0.025,-0.019,-0.160,-9.869,0.136,0.759,0.141,-0.007,-0.015,0.000,0.000,0.000,0.00,15.2,OK
1787113676.624,DIVING,0,320.00,21.61,-1.00,-0.23,1500,1500,0.00,4.050,-5.258,-56.19,0.647,0.284,9.660,0.004,-0.016,-0.141,-9.711,0.172,0.786,0.136,-0.017,-0.005,0.000,0.000,0.000,0.00,15.2,OK
1787113676.675,DIVING,0,320.00,21.61,-1.00,-0.23,1500,1500,0.00,4.051,-5.273,-55.17,0.647,0.284,9.660,0.004,-0.016,-0.141,-9.723,-0.032,0.810,0.133,-0.009,-0.008,0.000,0.000,0.000,0.00,15.2,OK
1787113676.724,DIVING,0,320.00,21.61,-1.00,-0.23,1500,1500,0.00,4.051,-5.273,-55.17,0.647,0.284,9.660,0.004,-0.016,-0.141,-9.694,0.172,0.870,0.135,0.001,-0.017,0.000,0.000,0.000,0.00,15.2,OK
1787113676.774,DIVING,0,320.00,21.61,-1.00,-0.23,1500,1500,0.00,4.066,-5.282,-55.82,0.647,0.284,9.660,0.004,-0.016,-0.141,-9.728,-0.467,1.061,0.171,0.002,-0.005,0.000,0.000,0.000,0.00,15.2,OK
1787113676.824,DIVING,0,320.00,21.61,-1.00,-0.23,1500,1500,0.00,4.077,-5.287,-56.63,0.647,0.284,9.660,0.004,-0.016,-0.141,-9.921,1.630,0.448,0.109,-0.004,-0.044,0.000,0.000,0.000,0.00,15.2,OK
1787113676.874,DIVING,0,322.00,21.61,-1.08,-0.23,1500,1500,0.00,4.083,-5.294,-57.21,0.804,0.118,9.689,0.003,-0.004,-0.125,-9.597,-0.528,1.033,0.125,0.006,-0.035,0.000,0.000,0.000,0.00,15.2,OK
1787113676.925,ROTATING,0,322.00,21.61,-1.08,-0.23,1500,1500,0.00,4.083,-5.294,-57.21,0.804,0.118,9.689,0.003,-0.004,-0.125,-9.893,-0.008,0.872,0.124,0.002,-0.035,0.000,0.000,0.000,0.00,15.2,OK
1787113676.974,ROTATING,0,322.00,21.61,-1.08,-0.23,1500,1300,0.00,4.091,-5.295,-58.75,0.804,0.118,9.689,0.003,-0.004,-0.125,-9.981,0.108,0.843,0.132,0.005,-0.030,0.000,0.000,0.000,0.00,15.2,OK
1787113677.024,ROTATING,0,322.00,21.61,-1.08,-0.23,1500,1300,0.00,4.102,-5.284,-61.02,0.804,0.118,9.689,0.003,-0.004,-0.125,-9.824,0.211,0.845,0.106,0.011,-0.003,0.000,0.000,0.000,0.00,15.2,OK
1787113677.074,ROTATING,0,322.00,21.61,-1.08,-0.23,1500,1300,0.00,4.110,-5.280,-62.68,0.804,0.118,9.689,0.003,-0.004,-0.125,-9.862,0.158,0.907,0.069,0.011,0.005,0.000,0.000,0.000,0.00,15.2,OK
1787113677.124,ROTATING,0,323.00,21.61,-1.13,-0.23,1500,1300,0.00,4.110,-5.280,-62.68,0.637,0.294,9.777,0.026,0.015,-0.052,-9.928,0.506,0.788,0.035,0.017,0.021,0.000,0.000,0.000,0.00,15.2,OK
1787113677.174,ROTATING,0,323.00,21.61,-1.13,-0.23,1500,1300,0.00,4.119,-5.301,-62.78,0.637,0.294,9.777,0.026,0.015,-0.052,-9.941,0.111,0.855,0.017,0.026,0.036,0.000,0.000,0.000,0.00,15.2,OK
1787113677.224,ROTATING,0,323.00,21.61,-1.13,-0.23,1500,1300,0.00,4.152,-5.315,-65.14,0.637,0.294,9.777,0.026,0.015,-0.052,-9.880,0.191,0.797,-0.005,0.024,0.024,0.000,0.000,0.000,0.00,15.2,OK
1787113677.274,ROTATING,0,323.00,21.61,-1.13,-0.23,1500,1300,0.00,4.163,-5.316,-66.17,0.637,0.294,9.777,0.026,0.015,-0.052,-9.914,0.231,0.805,-0.015,0.032,0.018,0.000,0.000,0.000,0.00,15.2,OK
1787113677.325,ROTATING,0,323.00,21.61,-1.13,-0.23,1500,1300,0.00,4.163,-5.316,-66.17,0.637,0.294,9.777,0.026,0.015,-0.052,-9.838,0.194,0.704,-0.041,0.035,0.019,0.000,0.000,0.000,0.00,15.2,OK
1787113677.374,ROTATING,0,323.00,21.61,-1.20,-0.23,1500,1300,0.00,4.171,-5.322,-66.49,0.824,0.029,9.944,0.024,0.038,0.052,-9.921,0.356,0.809,-0.073,0.039,0.028,0.000,0.000,0.000,0.00,15.2,OK
1787113677.424,ROTATING,0,323.00,21.61,-1.20,-0.23,1500,1300,0.00,4.174,-5.328,-66.42,0.824,0.029,9.944,0.024,0.038,0.052,-9.845,0.435,0.675,-0.114,0.039,0.034,0.000,0.000,0.000,0.00,15.2,OK
1787113677.474,ROTATING,0,323.00,21.61,-1.20,-0.23,1500,1300,0.00,4.168,-5.324,-65.43,0.824,0.029,9.944,0.024,0.038,0.052,-10.024,1.115,0.828,-0.213,0.032,0.029,0.000,0.000,0.000,0.00,15.2,OK
1787113677.524,ROTATING,0,323.00,21.61,-1.20,-0.23,1500,1300,0.00,4.168,-5.324,-65.43,0.824,0.029,9.944,0.024,0.038,0.052,-9.952,0.695,0.735,-0.331,0.029,0.031,0.000,0.000,0.000,0.00,14.3,OK
1787113677.574,ROTATING,0,323.00,21.61,-1.20,-0.23,1500,1300,0.00,4.172,-5.332,-65.12,0.824,0.029,9.944,0.024,0.038,0.052,-9.945,0.525,0.723,-0.397,0.035,0.024,0.000,0.000,0.000,0.00,14.3,OK
1787113677.624,ROTATING,0,320.00,21.61,-1.24,-0.23,1500,1300,0.00,4.179,-5.335,-65.64,0.716,0.118,9.954,0.005,0.034,0.453,-9.936,0.439,0.661,-0.466,0.028,0.002,0.000,0.000,0.000,0.00,14.3,OK
1787113677.674,ROTATING,0,320.00,21.61,-1.24,-0.23,1500,1300,0.00,4.201,-5.329,-68.00,0.716,0.118,9.954,0.005,0.034,0.453,-9.945,0.401,0.604,-0.511,0.031,-0.005,0.000,0.000,0.000,0.00,14.3,OK
1787113677.724,ROTATING,0,320.00,21.61,-1.24,-0.23,1500,1300,0.00,4.201,-5.329,-68.00,0.716,0.118,9.954,0.005,0.034,0.453,-9.864,0.342,0.570,-0.550,0.032,-0.024,0.000,0.000,0.000,0.00,14.3,OK
1787113677.774,ROTATING,0,320.00,21.61,-1.24,-0.23,1500,1300,0.00,4.212,-5.329,-68.77,0.716,0.118,9.954,0.005,0.034,0.453,-9.876,0.323,0.529,-0.578,0.036,-0.031,0.000,0.000,0.000,0.00,14.3,OK
1787113677.824,ROTATING,0,320.00,21.61,-1.24,-0.23,1500,1300,0.00,4.224,-5.335,-69.68,0.716,0.118,9.954,0.005,0.034,0.453,-9.976,0.209,0.443,-0.604,0.032,-0.030,0.000,0.000,0.000,0.00,14.3,OK
1787113677.874,ROTATING,0,312.00,21.61,-1.27,-0.23,1500,1300,0.00,4.236,-5.330,-70.41,0.628,0.186,9.915,-0.050,0.042,0.626,-9.890,0.196,0.390,-0.626,0.034,-0.033,0.000,0.000,0.000,0.00,14.3,OK
1787113677.924,ROTATING,0,312.00,21.61,-1.27,-0.23,1500,1300,0.00,4.236,-5.330,-70.41,0.628,0.186,9.915,-0.050,0.042,0.626,-9.919,0.121,0.412,-0.637,0.038,-0.025,0.000,0.000,0.000,0.00,14.3,OK
1787113677.974,ROTATING,0,312.00,21.61,-1.27,-0.23,1500,1300,0.00,4.241,-5.337,-70.00,0.628,0.186,9.915,-0.050,0.042,0.626,-9.935,-0.070,0.417,-0.648,0.038,-0.025,0.000,0.000,0.000,0.00,14.3,OK
1787113678.024,ROTATING,0,312.00,21.61,-1.27,-0.23,1500,1300,0.00,4.251,-5.338,-69.95,0.628,0.186,9.915,-0.050,0.042,0.626,-10.012,-0.026,0.405,-0.660,0.034,-0.022,0.000,0.000,0.000,0.00,14.3,OK
1787113678.075,ROTATING,0,312.00,21.61,-1.27,-0.23,1500,1300,0.00,4.259,-5.333,-70.38,0.628,0.186,9.915,-0.050,0.042,0.626,-9.936,-0.042,0.347,-0.672,0.027,-0.019,0.000,0.000,0.000,0.00,14.3,OK
1787113678.124,ROTATING,0,302.00,21.61,-1.30,-0.23,1500,1300,0.00,4.259,-5.333,-70.38,0.490,0.108,9.905,-0.032,0.034,0.692,-9.907,-0.003,0.220,-0.685,0.024,-0.015,0.000,0.000,0.000,0.00,14.3,OK
1787113678.174,ROTATING,0,302.00,21.61,-1.30,-0.23,1500,1300,0.00,4.257,-5.312,-69.13,0.490,0.108,9.905,-0.032,0.034,0.692,-9.902,-0.221,0.331,-0.695,0.020,-0.012,0.000,0.000,0.000,0.00,14.3,OK
1787113678.225,ROTATING,0,302.00,21.61,-1.30,-0.23,1500,1300,0.00,4.267,-5.311,-69.64,0.490,0.108,9.905,-0.032,0.034,0.692,-9.940,-0.142,0.235,-0.697,0.014,-0.008,0.000,0.000,0.000,0.00,14.3,OK
1787113678.274,ROTATING,0,302.00,21.61,-1.30,-0.23,1500,1300,0.00,4.275,-5.301,-70.83,0.490,0.108,9.905,-0.032,0.034,0.692,-10.019,-0.229,0.263,-0.702,0.014,0.013,0.000,0.000,0.000,0.00,14.3,OK
1787113678.324,ROTATING,0,302.00,21.61,-1.30,-0.23,1500,1300,0.00,4.284,-5.289,-71.79,0.490,0.108,9.905,-0.032,0.034,0.692,-9.885,-0.259,0.142,-0.700,0.007,0.017,0.000,0.000,0.000,0.00,14.3,OK
1787113678.374,ROTATING,0,292.00,21.61,-1.33,-0.23,1500,1300,0.00,4.284,-5.289,-71.79,0.373,-0.059,9.944,0.000,0.014,0.719,-10.002,-0.212,0.196,-0.698,0.000,0.016,0.000,0.000,0.000,0.00,14.3,OK
1787113678.424,ROTATING,0,292.00,21.61,-1.33,-0.23,1500,1300,0.00,4.293,-5.280,-72.57,0.373,-0.059,9.944,0.000,0.014,0.719,-9.914,-0.245,0.185,-0.700,-0.004,-0.001,0.000,0.000,0.000,0.00,14.3,OK
1787113678.475,ROTATING,0,292.00,21.61,-1.33,-0.23,1500,1300,0.00,4.297,-5.272,-72.87,0.373,-0.059,9.944,0.000,0.014,0.719,-9.916,-0.250,0.180,-0.702,-0.015,0.008,0.000,0.000,0.000,0.00,14.3,OK
1787113678.524,ROTATING,0,292.00,21.61,-1.33,-0.23,1500,1300,0.00,4.297,-5.272,-72.87,0.373,-0.059,9.944,0.000,0.014,0.719,-9.914,-0.431,0.252,-0.690,-0.011,0.007,0.000,0.000,0.000,0.00,14.3,OK
1787113678.574,ROTATING,0,292.00,21.61,-1.33,-0.23,1500,1300,0.00,4.295,-5.274,-72.58,0.373,-0.059,9.944,0.000,0.014,0.719,-9.177,-1.044,1.347,-0.347,0.021,-0.159,0.000,0.000,0.000,0.00,15.2,OK
1787113678.624,ROTATING,0,255.00,21.61,-1.33,-0.23,1500,1300,0.00,4.295,-5.274,-72.58,0.196,-0.108,9.895,-0.013,0.000,0.410,-10.136,-0.410,0.215,-0.437,0.001,0.039,0.000,0.000,0.000,0.00,15.2,OK
1787113678.674,ROTATING,0,255.00,21.61,-1.33,-0.23,1500,1300,0.00,4.295,-5.274,-72.58,0.196,-0.108,9.895,-0.013,0.000,0.410,-9.924,-0.453,0.201,-0.423,-0.010,-0.012,0.000,0.000,0.000,0.00,15.2,OK
1787113678.725,ROTATING,0,255.00,21.61,-1.33,-0.23,1500,1300,0.00,4.295,-5.274,-72.58,0.196,-0.108,9.895,-0.013,0.000,0.410,-9.914,-0.642,0.256,-0.421,-0.005,-0.027,0.000,0.000,0.000,0.00,15.2,OK
1787113678.775,ROTATING,0,255.00,21.61,-1.33,-0.23,1500,1300,0.00,4.295,-5.274,-72.58,0.196,-0.108,9.895,-0.013,0.000,0.410,-9.971,-0.410,0.220,-0.422,-0.016,-0.011,0.000,0.000,0.000,0.00,15.2,OK
1787113678.824,ROTATING,0,255.00,21.61,-1.33,-0.23,1500,1300,0.00,4.295,-5.274,-72.58,0.196,-0.108,9.895,-0.013,0.000,0.410,-9.847,-0.440,0.300,-0.428,-0.018,-0.026,0.000,0.000,0.000,0.00,15.2,OK
1787113678.874,ROTATING,0,241.00,21.61,-1.34,-0.23,1500,1300,0.00,4.305,-5.264,-73.81,0.118,-0.981,10.091,-0.024,-0.017,0.443,-9.861,-0.335,0.149,-0.436,-0.028,-0.002,0.000,0.000,0.000,0.00,15.2,OK
1787113678.924,ROTATING,0,241.00,21.61,-1.34,-0.23,1500,1300,0.00,4.313,-5.258,-74.71,0.118,-0.981,10.091,-0.024,-0.017,0.443,-9.790,-0.470,0.259,-0.453,-0.022,0.002,0.000,0.000,0.000,0.00,15.2,OK
1787113678.974,ROTATING,0,241.00,21.61,-1.34,-0.23,1500,1300,0.00,4.313,-5.258,-74.71,0.118,-0.981,10.091,-0.024,-0.017,0.443,-9.883,-0.388,0.223,-0.456,-0.015,0.013,0.000,0.000,0.000,0.00,15.2,OK
1787113679.024,ROTATING,0,241.00,21.61,-1.34,-0.23,1500,1300,0.00,4.316,-5.260,-75.46,0.118,-0.981,10.091,-0.024,-0.017,0.443,-9.954,-0.451,0.266,-0.471,-0.010,0.020,0.000,0.000,0.000,0.00,15.2,OK
1787113679.074,ROTATING,0,241.00,21.61,-1.34,-0.23,1500,1300,0.00,4.316,-5.260,-75.46,0.118,-0.981,10.091,-0.024,-0.017,0.443,-9.692,-0.534,0.281,-0.460,-0.007,0.031,0.000,0.000,0.000,0.00,15.2,OK
1787113679.124,ROTATING,0,231.00,21.61,-1.35,-0.23,1500,1300,0.00,4.318,-5.260,-73.65,0.235,-0.412,9.846,0.042,-0.007,0.468,-9.935,-0.494,0.314,-0.446,-0.009,0.069,0.000,0.000,0.000,0.00,15.2,OK
1787113679.174,ROTATING,0,231.00,21.61,-1.35,-0.23,1500,1300,0.00,4.318,-5.260,-73.65,0.235,-0.412,9.846,0.042,-0.007,0.468,-9.752,-0.417,0.228,-0.438,-0.012,0.064,0.000,0.000,0.000,0.00,15.2,OK
1787113679.224,ROTATING,0,231.00,21.61,-1.35,-0.23,1500,1300,0.00,4.319,-5.256,-74.06,0.235,-0.412,9.846,0.042,-0.007,0.468,-9.809,-0.341,0.204,-0.439,-0.020,0.065,0.000,0.000,0.000,0.00,15.2,OK
1787113679.274,ROTATING,0,231.00,21.61,-1.35,-0.23,1500,1300,0.00,4.321,-5.236,-74.81,0.235,-0.412,9.846,0.042,-0.007,0.468,-9.943,-0.358,0.278,-0.448,-0.033,0.050,0.000,0.000,0.000,0.00,15.2,OK
1787113679.324,ROTATING,0,231.00,21.61,-1.35,-0.23,1500,1300,0.00,4.321,-5.236,-74.81,0.235,-0.412,9.846,0.042,-0.007,0.468,-9.799,-0.430,0.269,-0.448,-0.027,0.033,0.000,0.000,0.000,0.00,15.2,OK
1787113679.374,ROTATING,0,222.00,21.61,-1.36,-0.23,1500,1300,0.00,4.327,-5.229,-74.97,0.245,-0.304,9.816,0.020,-0.022,0.455,-9.807,-0.210,0.281,-0.450,-0.032,0.036,0.000,0.000,0.000,0.00,15.2,OK
1787113679.424,ROTATING,0,222.00,21.61,-1.36,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.245,-0.304,9.816,0.020,-0.022,0.455,-9.714,-0.264,0.207,-0.448,-0.033,0.014,0.000,0.000,0.000,0.00,15.2,OK
1787113679.474,ROTATING,0,222.00,21.61,-1.36,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.245,-0.304,9.816,0.020,-0.022,0.455,-9.938,-0.379,0.280,-0.453,-0.032,0.017,0.000,0.000,0.000,0.00,15.2,OK
1787113679.525,ROTATING,0,222.00,21.61,-1.36,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.245,-0.304,9.816,0.020,-0.022,0.455,-9.814,-0.380,0.350,-0.453,-0.022,-0.010,0.000,0.000,0.000,0.00,15.2,OK
1787113679.574,ROTATING,0,222.00,21.61,-1.36,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.245,-0.304,9.816,0.020,-0.022,0.455,-9.764,-0.499,0.326,-0.446,-0.017,-0.023,0.000,0.000,0.000,0.00,15.0,OK
1787113679.624,ROTATING,0,213.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.137,-0.255,9.846,-0.032,-0.009,0.460,-9.757,-0.393,0.262,-0.457,-0.008,-0.035,0.000,0.000,0.000,0.00,15.0,OK
1787113679.674,ROTATING,0,213.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.137,-0.255,9.846,-0.032,-0.009,0.460,-9.713,-0.426,0.267,-0.460,-0.009,-0.051,0.000,0.000,0.000,0.00,15.0,OK
1787113679.724,ROTATING,0,213.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.137,-0.255,9.846,-0.032,-0.009,0.460,-9.788,-0.324,0.099,-0.471,-0.005,-0.033,0.000,0.000,0.000,0.00,15.0,OK
1787113679.774,ROTATING,0,213.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.137,-0.255,9.846,-0.032,-0.009,0.460,-9.811,-0.454,0.197,-0.485,-0.004,-0.042,0.000,0.000,0.000,0.00,15.0,OK
1787113679.824,ROTATING,0,213.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.137,-0.255,9.846,-0.032,-0.009,0.460,-9.852,-0.509,0.235,-0.492,-0.004,-0.045,0.000,0.000,0.000,0.00,15.0,OK
1787113679.875,ROTATING,0,204.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.353,-0.373,9.777,-0.054,0.002,0.510,-9.742,-0.561,0.139,-0.511,-0.006,-0.050,0.000,0.000,0.000,0.00,15.0,OK
1787113679.924,ROTATING,0,204.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.353,-0.373,9.777,-0.054,0.002,0.510,-9.845,-0.564,0.194,-0.520,-0.009,-0.044,0.000,0.000,0.000,0.00,15.0,OK
1787113679.974,ROTATING,0,204.00,21.61,-1.37,-0.23,1500,1300,0.00,4.321,-5.231,-73.07,0.353,-0.373,9.777,-0.054,0.002,0.510,-9.659,-0.598,0.149,-0.532,-0.009,-0.050,0.000,0.000,0.000,0.00,15.0,OK
